Transaction ID,Date,Product Category,Product Subcategory,Quantity,Price per Unit,Total Sales,Cost of Goods Sold,Marketing Expense,Shipping Expense,Discount Applied,Customer ID,Region,Profit,Tax,Payment Method,Day of Week,Month,Quarter,Customer Segment,Sales Channel,Product Rating
345548,16-07-2023,Home & Kitchen,Decor,4,7832.01,31328.04,19017.59,1738.9,251.64,5%,7418,Himachal Pradesh,10319.91,2146.08,Cash,Sunday,July,Q3,High-Value,Offline,4.19
646523,22-05-2023,Beauty,Haircare,2,31101.99,62203.98,40298.89,3929.99,589.23,15%,1532,Gujrat,17385.87,5961.76,Cash,Monday,May,Q2,Low-Value,Retail Store,2.82
329659,27-12-2023,Electronics,Mobiles,4,17684.2,70736.8,56459.47,5732.95,766.04,10%,9325,Maharastra,7778.34,8671.22,Cash,Wednesday,December,Q4,Mid-Value,Online,1.22
900767,08-05-2023,Electronics,Mobiles,4,44731.39,178925.56,142301.87,14345.45,627.69,10%,5808,Himachal Pradesh,21650.55,18743.79,Debit Card,Monday,May,Q2,High-Value,Online,2.26
709964,04-01-2023,Beauty,Makeup,1,45800.2,45800.2,30291.79,3852.42,151.25,No Discount,6175,Punjab,11504.74,2586.06,Credit Card,Wednesday,January,Q1,Low-Value,Online,1.06
520419,21-08-2023,Home & Kitchen,Furniture,1,47323.01,47323.01,31428.12,2768.25,248.49,5%,7410,Maharastra,12878.15,2532.66,Cash,Monday,August,Q3,High-Value,Offline,1.55
157061,23-09-2023,Fashion,Clothing,4,25580.35,102321.4,77684.1,5347.05,1871.2,15%,3932,Haryana,17419.05,13828.33,UPI,Saturday,September,Q3,Mid-Value,Offline,4.01
399117,04-05-2023,Electronics,Audio Player,2,46795.32,93590.64,65590.83,7501.14,452.86,No Discount,2216,Haryana,20045.81,6381.5,Debit Card,Thursday,May,Q2,Low-Value,Online,2.74
367602,26-06-2023,Fashion,Clothing,5,16940.86,84704.3,52970.13,7484.26,1022.11,15%,2428,Madhya Pradesh,23227.8,11251.62,Debit Card,Monday,June,Q2,Low-Value,Retail Store,1.47
925232,19-01-2023,Fashion,Clothing,1,29663,29663,18533.7,2040.25,193.68,5%,3371,Haryana,8895.37,3087.5,UPI,Thursday,January,Q1,Mid-Value,Retail Store,1.35
225422,08-07-2023,Home & Kitchen,Appliances,2,39958.93,79917.86,59325.87,7443.74,411.08,15%,5970,Himachal Pradesh,12737.17,11792.76,Cash,Saturday,July,Q3,High-Value,Retail Store,4.16
299305,04-11-2023,Electronics,Laptops,2,16553.97,33107.94,21430.93,1938.89,935.74,15%,4930,Uttarakhand,8802.38,1814.61,Credit Card,Saturday,November,Q4,High-Value,Online,4.51
603724,01-01-2023,Electronics,Audio Player,2,10645.43,21290.86,15208.44,1975.63,870.19,No Discount,1960,Haryana,3236.6,1628.45,UPI,Sunday,January,Q1,High-Value,Online,2.89
446220,20-03-2023,Electronics,TVs,1,27931.91,27931.91,20557.15,1564.23,419.25,5%,3903,Punjab,5391.28,4038.4,Cash,Monday,March,Q1,High-Value,Offline,3.28
866759,31-07-2023,Beauty,Skincare,3,8945.3,26835.9,17151.65,2397.72,349.93,10%,4728,Himachal Pradesh,6936.6,3023.17,Credit Card,Monday,July,Q3,Mid-Value,Online,1.65
185337,17-07-2023,Electronics,Audio Player,1,23441.4,23441.4,17155.12,1326.6,270.12,No Discount,8163,Madhya Pradesh,4689.56,2514.09,Debit Card,Monday,July,Q3,High-Value,Retail Store,2.4
749856,28-01-2023,Beauty,Haircare,1,36621.25,36621.25,27260.89,2910.05,260.47,5%,6294,Madhya Pradesh,6189.84,1928.61,Debit Card,Saturday,January,Q1,Low-Value,Retail Store,2.05
959765,25-06-2023,Home & Kitchen,Cookware,1,14353.71,14353.71,8844.61,1278.48,282.71,10%,8531,Maharastra,3947.91,2143.33,Debit Card,Sunday,June,Q2,Mid-Value,Offline,3.12
145393,29-09-2023,Fashion,Clothing,1,39143.29,39143.29,26722.83,3194.83,176.21,10%,7456,Himachal Pradesh,9049.42,2820.1,Cash,Friday,September,Q3,High-Value,Retail Store,1.81
425359,30-05-2023,Beauty,Skincare,3,24984.65,74953.95,54715.51,6081.97,1261.11,15%,4470,Maharastra,12895.36,4065.36,UPI,Tuesday,May,Q2,Low-Value,Retail Store,1.97
834454,04-06-2023,Home & Kitchen,Appliances,5,34626.81,173134.05,137400.22,9081.63,2438.37,10%,4652,Uttarakhand,24213.83,19786.16,Cash,Sunday,June,Q2,Mid-Value,Retail Store,4.82
315936,12-12-2023,Fashion,Shoes,3,10045.1,30135.3,21995.15,2497.72,177.33,15%,4244,Punjab,5465.1,3215.47,UPI,Tuesday,December,Q4,Low-Value,Retail Store,1.72
654643,05-03-2023,Beauty,Haircare,5,19300.33,96501.65,60209.23,6880.19,1026.02,15%,5012,Madhya Pradesh,28386.21,10288.25,Debit Card,Sunday,March,Q1,Mid-Value,Retail Store,1.8
882684,30-07-2023,Beauty,Makeup,5,29446.21,147231.05,96011.87,9856.88,1832.29,10%,3639,Himachal Pradesh,39530.01,20152.85,Credit Card,Sunday,July,Q3,High-Value,Retail Store,4.58
324100,06-10-2023,Home & Kitchen,Appliances,3,12577.43,37732.29,29968.51,3384.33,734.49,15%,6426,Himachal Pradesh,3644.96,2152.53,UPI,Friday,October,Q4,Low-Value,Online,1.92
964639,08-01-2023,Electronics,Audio Player,1,24235.39,24235.39,15949.95,2154.53,146.67,5%,1504,Gujrat,5984.24,2897.5,Debit Card,Sunday,January,Q1,Low-Value,Offline,3.67
321507,18-09-2023,Beauty,Haircare,3,18184.46,54553.38,33451.74,2816.37,1065.01,No Discount,4063,Punjab,17220.26,4786.8,Credit Card,Monday,September,Q3,Mid-Value,Offline,1.87
815244,03-08-2023,Fashion,Clothing,5,26636.34,133181.7,103627.78,11572.87,2372.46,10%,6353,Uttarakhand,15608.59,11767.74,Debit Card,Thursday,August,Q3,Low-Value,Retail Store,3.96
317626,03-04-2023,Beauty,Haircare,3,34514.97,103544.91,72764.25,8375.02,330.62,No Discount,9573,Uttarakhand,22075.02,9051.46,UPI,Monday,April,Q2,Mid-Value,Offline,2.06
549535,29-10-2023,Home & Kitchen,Cookware,1,29974.56,29974.56,18528.1,2482.46,345.63,15%,4610,Madhya Pradesh,8618.37,2392.09,UPI,Sunday,October,Q4,Low-Value,Offline,3.24
390869,29-04-2023,Home & Kitchen,Cookware,4,19000.93,76003.72,55810.12,6394.56,825.03,5%,6718,Gujrat,12974.01,11232.39,Debit Card,Saturday,April,Q2,Low-Value,Online,2.02
274868,26-04-2023,Fashion,Shoes,3,18207.31,54621.93,35680.48,4402.69,260.99,10%,2391,Punjab,14277.77,4259.93,Credit Card,Wednesday,April,Q2,Low-Value,Retail Store,3.95
530888,31-08-2023,Fashion,Shoes,1,29660.83,29660.83,19208.14,2435.63,234.17,15%,1745,Madhya Pradesh,7782.89,2732.78,Debit Card,Thursday,August,Q3,Mid-Value,Retail Store,2.34
266713,19-03-2023,Fashion,Accessories,5,7071.04,35355.2,27776.36,2381.87,583.43,15%,7617,Gujrat,4613.54,3016.99,Credit Card,Sunday,March,Q1,Low-Value,Offline,1.99
717367,27-09-2023,Fashion,Clothing,3,12579.01,37737.03,23093.8,3596.42,1153.23,10%,6697,Himachal Pradesh,9893.58,3905.86,Cash,Wednesday,September,Q3,High-Value,Retail Store,2.95
565126,07-06-2023,Electronics,Laptops,2,7665.49,15330.98,12162.97,880.65,694.33,5%,2772,Uttarakhand,1593.03,1892.3,UPI,Wednesday,June,Q2,High-Value,Retail Store,3.78
204793,20-09-2023,Beauty,Fragrances,3,9110.72,27332.16,19837.19,2371.56,878.78,5%,6640,Uttarakhand,4244.63,3895.25,Cash,Wednesday,September,Q3,Mid-Value,Online,1.81
812198,14-09-2023,Home & Kitchen,Furniture,2,18931.59,37863.18,26772.45,1993.22,125.67,No Discount,8564,Uttarakhand,8971.84,3027.58,Cash,Thursday,September,Q3,Low-Value,Online,2.49
588437,07-06-2023,Electronics,Laptops,2,39458.42,78916.84,56200.81,6177.68,726.61,No Discount,6002,Haryana,15811.74,11358.56,Credit Card,Wednesday,June,Q2,Low-Value,Online,2.97
148037,12-12-2023,Home & Kitchen,Cookware,2,35680.53,71361.06,53996.1,6250.35,900.9,10%,1574,Maharastra,10213.71,8508.35,UPI,Tuesday,December,Q4,Low-Value,Offline,3.83
979607,12-10-2023,Electronics,Laptops,5,8319.13,41595.65,27629.5,2278.38,1015.47,15%,8477,Haryana,10672.3,4450.04,Credit Card,Thursday,October,Q4,Low-Value,Offline,4.93
519371,28-09-2023,Beauty,Fragrances,1,9112.25,9112.25,6566.79,751.57,191.35,No Discount,3353,Maharastra,1602.54,775.57,Cash,Thursday,September,Q3,High-Value,Retail Store,2.39
840306,13-11-2023,Electronics,Audio Player,2,8784.14,17568.28,14043.72,1233.59,190.9,No Discount,5746,Himachal Pradesh,2100.07,2272.51,UPI,Monday,November,Q4,Low-Value,Retail Store,2.93
453732,20-12-2023,Beauty,Haircare,2,18602.95,37205.9,27512.76,2500.49,862.48,No Discount,8199,Maharastra,6330.17,4018.77,UPI,Wednesday,December,Q4,Mid-Value,Offline,4.71
469983,02-10-2023,Beauty,Makeup,4,18396.39,73585.56,55263.03,4659.14,1287.55,10%,5677,Madhya Pradesh,12375.84,8727.26,Debit Card,Monday,October,Q4,Mid-Value,Online,1.87
461821,25-04-2023,Electronics,Laptops,2,33504.76,67009.52,48797.27,4225.53,680.8,5%,5339,Himachal Pradesh,13305.92,5696.21,Credit Card,Tuesday,April,Q2,Mid-Value,Retail Store,2.38
672594,08-04-2023,Beauty,Haircare,4,38005.35,152021.4,105808.5,9389.38,831.11,15%,4316,Himachal Pradesh,35992.41,18899.34,UPI,Saturday,April,Q2,Low-Value,Online,3.08
662437,14-12-2023,Home & Kitchen,Appliances,3,31332.01,93996.03,59465.01,6360.47,263.42,10%,7285,Haryana,27907.13,4899.53,Cash,Thursday,December,Q4,High-Value,Retail Store,4.26
636906,12-11-2023,Fashion,Accessories,3,41007.38,123022.14,83812.18,11483.52,1208.54,5%,9040,Uttarakhand,26517.9,7072.15,Cash,Sunday,November,Q4,Low-Value,Retail Store,4.42
479020,18-12-2023,Beauty,Skincare,5,43453.52,217267.6,173464.41,19949.36,1989.5,No Discount,7560,Madhya Pradesh,21864.33,20715.41,Debit Card,Monday,December,Q4,Low-Value,Offline,4.41
779041,08-05-2023,Fashion,Clothing,5,27488.35,137441.75,103001.58,11892.46,1472.52,No Discount,9252,Uttarakhand,21075.19,19494.26,Cash,Monday,May,Q2,Mid-Value,Online,3.22
254492,30-01-2023,Electronics,TVs,5,5040.12,25200.6,18588.46,1551.12,845.96,15%,5480,Madhya Pradesh,4215.06,1517.27,Debit Card,Monday,January,Q1,Low-Value,Online,2.29
841713,23-10-2023,Home & Kitchen,Cookware,5,26552.17,132760.85,88419.74,11374.64,979.91,5%,8385,Uttarakhand,31986.56,12530.57,UPI,Monday,October,Q4,Low-Value,Online,1.29
625518,20-08-2023,Home & Kitchen,Cookware,5,46510.6,232553,156518.18,20971.01,1145.2,5%,9424,Uttarakhand,53918.61,32941.93,UPI,Sunday,August,Q3,Mid-Value,Retail Store,4.72
606715,31-08-2023,Home & Kitchen,Appliances,2,7964.24,15928.48,11191.07,1271.35,312.2,10%,2793,Gujrat,3153.86,1781.55,Debit Card,Thursday,August,Q3,Mid-Value,Retail Store,3.06
350790,25-04-2023,Beauty,Haircare,1,19830.82,19830.82,15049.09,1258.81,102.9,10%,7596,Gujrat,3420.02,2865.39,Credit Card,Tuesday,April,Q2,Mid-Value,Retail Store,2.79
370841,30-09-2023,Beauty,Makeup,1,21962.66,21962.66,14796.29,1759.92,299.75,15%,3338,Punjab,5106.7,1410.81,Debit Card,Saturday,September,Q3,High-Value,Online,3.31
427058,05-04-2023,Beauty,Haircare,2,45730.61,91461.22,67907.52,9137.08,915.91,10%,6711,Himachal Pradesh,13500.71,10378.89,UPI,Wednesday,April,Q2,High-Value,Offline,3.98
332957,09-06-2023,Electronics,Audio Player,5,34345.55,171727.75,133323.31,10330.08,2305.57,No Discount,9959,Haryana,25768.79,18710.84,Debit Card,Friday,June,Q2,Low-Value,Offline,2.67
210627,22-12-2023,Electronics,Mobiles,4,48008.7,192034.8,137159.51,11281.34,724.34,10%,7583,Gujrat,42869.61,21867.03,Debit Card,Friday,December,Q4,Low-Value,Online,1.97
420642,26-03-2023,Home & Kitchen,Decor,3,31295.52,93886.56,64756.21,5469.18,961.16,No Discount,9924,Haryana,22700.01,4942.8,Cash,Sunday,March,Q1,Low-Value,Online,3.4
627400,06-12-2023,Fashion,Accessories,1,37658.9,37658.9,28706.21,3155.75,497.81,10%,6192,Madhya Pradesh,5299.13,3315.94,UPI,Wednesday,December,Q4,High-Value,Online,4.71
566815,16-09-2023,Fashion,Shoes,5,6425.79,32128.95,23852.02,3169.87,1456.25,No Discount,3410,Uttarakhand,3650.81,2785.61,Cash,Saturday,September,Q3,Mid-Value,Offline,4.58
742363,27-04-2023,Electronics,TVs,1,32003.72,32003.72,22104.65,2375.81,134.33,5%,1730,Punjab,7388.93,4714.41,Cash,Thursday,April,Q2,Mid-Value,Online,2.91
934011,09-02-2023,Home & Kitchen,Cookware,3,8654.37,25963.11,18092.77,2093.13,1181.54,5%,3456,Uttarakhand,4595.67,2817.79,Credit Card,Thursday,February,Q1,Low-Value,Offline,4.43
204689,11-12-2023,Home & Kitchen,Cookware,1,48133.46,48133.46,30438.04,4043.68,254.17,No Discount,8624,Uttarakhand,13397.57,2768.56,Cash,Monday,December,Q4,High-Value,Retail Store,1.35
150192,15-01-2023,Beauty,Makeup,1,44412.18,44412.18,31569.5,2675.25,170.81,15%,8025,Madhya Pradesh,9996.62,4775.53,UPI,Sunday,January,Q1,Low-Value,Offline,2.07
124673,24-05-2023,Electronics,TVs,4,42833.15,171332.6,112475.4,9381.81,961.89,5%,6566,Gujrat,48513.5,16868.23,Credit Card,Wednesday,May,Q2,High-Value,Offline,1.46
526436,15-01-2023,Fashion,Clothing,3,9641.9,28925.7,21160.48,1797.62,1208.9,No Discount,9413,Madhya Pradesh,4758.7,1496.65,Debit Card,Sunday,January,Q1,Low-Value,Online,3.01
683956,15-07-2023,Fashion,Shoes,3,31603.58,94810.74,70481.87,4751.36,236.05,10%,6072,Maharastra,19341.46,12751.35,UPI,Saturday,July,Q3,Mid-Value,Retail Store,1.53
307929,06-12-2023,Home & Kitchen,Cookware,5,42088.15,210440.75,132418.67,14593.27,2243.41,5%,1528,Gujrat,61185.4,25788.23,Cash,Wednesday,December,Q4,High-Value,Offline,1.45
821907,15-10-2023,Fashion,Shoes,4,47275.56,189102.24,121200.56,10858.18,1766.43,No Discount,3249,Punjab,55277.07,22948.99,Debit Card,Sunday,October,Q4,High-Value,Offline,1.92
386792,25-07-2023,Beauty,Skincare,1,28895.94,28895.94,19035.2,2561.25,81.99,10%,3173,Gujrat,7217.5,3552.15,Credit Card,Tuesday,July,Q3,Low-Value,Retail Store,4.47
602346,09-02-2023,Electronics,Audio Player,2,29866.83,59733.66,47166.32,3238.03,806.73,5%,2320,Gujrat,8522.58,3797.39,UPI,Thursday,February,Q1,Mid-Value,Retail Store,3.78
272920,04-04-2023,Electronics,Audio Player,5,9260.71,46303.55,33512.54,3385.17,706.93,5%,2715,Maharastra,8698.91,4351.46,Credit Card,Tuesday,April,Q2,Low-Value,Retail Store,4.96
110978,02-12-2023,Electronics,Laptops,5,38666.23,193331.15,126845.25,11545.54,1261.12,15%,8381,Punjab,53679.24,16387.5,Cash,Saturday,December,Q4,Mid-Value,Offline,2.1
420611,24-06-2023,Home & Kitchen,Furniture,5,7043.52,35217.6,23664.58,2640.03,2108.39,15%,9810,Haryana,6804.6,3689.68,UPI,Saturday,June,Q2,Low-Value,Retail Store,4.15
156327,12-06-2023,Beauty,Haircare,3,16397.23,49191.69,34140.12,3069.09,1127.6,5%,7181,Uttarakhand,10854.88,3333.85,Credit Card,Monday,June,Q2,Low-Value,Retail Store,1.88
950189,01-09-2023,Electronics,Audio Player,4,25539.25,102157,64982.37,9091.02,501.79,10%,3658,Punjab,27581.82,11701.72,UPI,Friday,September,Q3,High-Value,Retail Store,1.05
311073,04-06-2023,Beauty,Haircare,2,35099.91,70199.82,42755.75,5808.25,681.59,15%,3562,Punjab,20954.23,10013.11,Cash,Sunday,June,Q2,High-Value,Online,4.98
674849,11-03-2023,Beauty,Fragrances,1,35534.07,35534.07,26570.97,2448.52,303.24,No Discount,1659,Himachal Pradesh,6211.34,4168.92,Credit Card,Saturday,March,Q1,High-Value,Offline,4.18
894788,03-05-2023,Home & Kitchen,Furniture,2,46691.06,93382.12,66036.48,5513,258.67,15%,2128,Haryana,21573.97,7598.09,Debit Card,Wednesday,May,Q2,Low-Value,Online,1.31
914867,24-09-2023,Beauty,Haircare,2,13538.94,27077.88,16305.03,2024.64,329.73,No Discount,2501,Gujrat,8418.48,2775.27,Cash,Sunday,September,Q3,Mid-Value,Offline,4.86
764380,07-01-2023,Electronics,Mobiles,1,42864.05,42864.05,30128.78,2987.92,226.89,10%,8502,Madhya Pradesh,9520.46,4362.16,Debit Card,Saturday,January,Q1,Mid-Value,Online,2.2
157659,17-01-2023,Fashion,Accessories,4,38928.49,155713.96,101947.59,15464.19,1990.92,No Discount,4826,Himachal Pradesh,36311.26,12301.98,Cash,Tuesday,January,Q1,Low-Value,Offline,2.66
729906,22-02-2023,Fashion,Accessories,1,47851.58,47851.58,38090.12,2943.22,275.69,No Discount,6396,Madhya Pradesh,6542.55,5025.11,UPI,Wednesday,February,Q1,Mid-Value,Online,2.82
479438,25-02-2023,Beauty,Haircare,1,32553.54,32553.54,22121.89,2032.97,310.48,10%,6101,Punjab,8088.2,3076.66,Credit Card,Saturday,February,Q1,Low-Value,Retail Store,4.51
884500,05-09-2023,Home & Kitchen,Decor,5,31127.97,155639.85,123586.99,10177.62,1844.67,No Discount,9052,Uttarakhand,20030.57,8336.06,Credit Card,Tuesday,September,Q3,High-Value,Offline,1.49
125824,10-01-2023,Beauty,Haircare,2,44888.22,89776.44,55913.37,6987.53,613.35,10%,9162,Madhya Pradesh,26262.19,7745.63,Cash,Tuesday,January,Q1,High-Value,Offline,3.29
987294,16-04-2023,Electronics,Mobiles,5,10715.42,53577.1,33401.96,2854.04,2373.79,15%,9045,Madhya Pradesh,14947.31,4127.7,UPI,Sunday,April,Q2,Mid-Value,Online,1.63
314494,14-07-2023,Home & Kitchen,Furniture,5,18557.84,92789.2,56106.68,8213.4,2345.33,5%,9105,Punjab,26123.79,5641.74,Debit Card,Friday,July,Q3,Mid-Value,Online,1.54
325143,28-04-2023,Home & Kitchen,Cookware,3,8796.45,26389.35,18653.18,2418.82,1238.49,No Discount,5034,Haryana,4078.86,3701.45,UPI,Friday,April,Q2,High-Value,Offline,1.05
469719,28-03-2023,Home & Kitchen,Decor,4,48024.63,192098.52,127874.27,15363.99,626.75,10%,7266,Madhya Pradesh,48233.51,24803.99,Debit Card,Tuesday,March,Q1,Mid-Value,Retail Store,1.28
414657,14-08-2023,Electronics,Laptops,5,18029.88,90149.4,64556.27,7950,1279.12,10%,5348,Madhya Pradesh,16364.01,9738.05,Debit Card,Monday,August,Q3,High-Value,Retail Store,3.06
585739,16-01-2023,Beauty,Fragrances,4,11123.41,44493.64,34712.77,2790.62,516.43,5%,8833,Maharastra,6473.82,4186.66,Cash,Monday,January,Q1,Mid-Value,Online,1.16
836300,07-09-2023,Fashion,Clothing,1,15059.48,15059.48,9831.36,1407.5,54.47,15%,8576,Himachal Pradesh,3766.15,1073.01,Debit Card,Thursday,September,Q3,Mid-Value,Online,1.44
895230,13-05-2023,Home & Kitchen,Cookware,5,32184.54,160922.7,112012.86,11924.84,1662.56,10%,6640,Himachal Pradesh,35322.44,20220.72,Credit Card,Saturday,May,Q2,High-Value,Retail Store,3.88
899469,19-11-2023,Electronics,TVs,3,14675.98,44027.94,28497.43,3652.04,257.83,15%,1458,Madhya Pradesh,11620.64,5326.77,Debit Card,Sunday,November,Q4,Low-Value,Retail Store,3.46
986276,26-05-2023,Fashion,Shoes,4,38108.93,152435.72,99588.34,13523.14,251.68,No Discount,4711,Haryana,39072.56,22260.38,Debit Card,Friday,May,Q2,High-Value,Offline,4.14
982848,17-06-2023,Beauty,Skincare,4,18899.9,75599.6,52889.96,5719.52,1136.64,No Discount,5278,Punjab,15853.48,11300.9,Credit Card,Saturday,June,Q2,High-Value,Retail Store,2.94
963165,14-05-2023,Electronics,Mobiles,1,24020.42,24020.42,18301.43,2375.02,156.71,No Discount,7465,Maharastra,3187.26,2886.19,Cash,Sunday,May,Q2,Low-Value,Retail Store,1.28
272244,07-11-2023,Fashion,Clothing,5,19772.69,98863.45,77590.39,9703.74,965.01,15%,3604,Punjab,10604.31,14190.44,UPI,Tuesday,November,Q4,Mid-Value,Online,3.95
469085,31-03-2023,Beauty,Skincare,4,17766.32,71065.28,52927.84,5255.29,1741.12,No Discount,4827,Himachal Pradesh,11141.03,9471.28,UPI,Friday,March,Q1,High-Value,Online,1.77
995309,01-11-2023,Home & Kitchen,Decor,4,7890.77,31563.08,21515.85,2412.06,1270.37,No Discount,7709,Uttarakhand,6364.8,4432.08,Debit Card,Wednesday,November,Q4,Mid-Value,Online,2.22
369230,30-08-2023,Electronics,Mobiles,4,14126.56,56506.24,37864.83,4830.05,1486.58,5%,1438,Uttarakhand,12324.78,4131.73,Debit Card,Wednesday,August,Q3,Low-Value,Offline,4.77
121934,27-04-2023,Electronics,Mobiles,2,17078.72,34157.44,24689.99,2562.02,128.82,No Discount,4458,Uttarakhand,6776.61,3332.67,UPI,Thursday,April,Q2,Mid-Value,Offline,3.12
503437,06-09-2023,Fashion,Accessories,5,26747.55,133737.75,84038.33,8943.37,892.5,15%,1627,Madhya Pradesh,39863.55,14613.35,Cash,Wednesday,September,Q3,Mid-Value,Retail Store,2.42
491564,20-11-2023,Fashion,Accessories,5,5155.5,25777.5,15526.73,1299.35,759.57,10%,6494,Uttarakhand,8191.85,3020.46,UPI,Monday,November,Q4,High-Value,Offline,4.11
120904,09-04-2023,Beauty,Fragrances,1,24038.17,24038.17,15871.08,1496.37,467.41,No Discount,2514,Uttarakhand,6203.31,1258.78,Debit Card,Sunday,April,Q2,High-Value,Online,1.9
880982,23-07-2023,Fashion,Shoes,1,35620.27,35620.27,21773.01,2801.05,299.76,10%,9436,Haryana,10746.45,2243.42,Cash,Sunday,July,Q3,Low-Value,Retail Store,3.85
680339,14-07-2023,Electronics,Laptops,5,23580.53,117902.65,85351.66,7660.35,270.52,5%,6383,Punjab,24620.12,16010.66,UPI,Friday,July,Q3,High-Value,Offline,2.23
940450,17-05-2023,Beauty,Skincare,1,12850.94,12850.94,7793.15,1047.22,201.62,10%,3152,Haryana,3808.95,801.61,Credit Card,Wednesday,May,Q2,Low-Value,Retail Store,3.68
121064,16-06-2023,Fashion,Clothing,1,30473.19,30473.19,23718.1,1938.87,441.22,15%,4274,Himachal Pradesh,4375,3127.97,UPI,Friday,June,Q2,Low-Value,Retail Store,1.26
631044,27-07-2023,Home & Kitchen,Furniture,3,30180.93,90542.79,64327.12,6124.51,1417.28,10%,2304,Madhya Pradesh,18673.88,8700.02,Cash,Thursday,July,Q3,Mid-Value,Retail Store,2.81
761956,12-10-2023,Home & Kitchen,Decor,2,18170.93,36341.86,26930.57,2612.23,598.06,15%,5994,Madhya Pradesh,6201,2603.95,Cash,Thursday,October,Q4,Low-Value,Offline,1.35
238631,13-05-2023,Fashion,Clothing,4,23676.24,94704.96,57418.94,6372.44,1093.44,15%,6579,Himachal Pradesh,29820.14,5800.38,Credit Card,Saturday,May,Q2,Low-Value,Retail Store,3.63
306928,13-04-2023,Electronics,TVs,1,39714.44,39714.44,28180.62,2675.07,375.12,10%,2733,Punjab,8483.63,3188.28,Credit Card,Thursday,April,Q2,Mid-Value,Online,1.86
966202,08-09-2023,Beauty,Makeup,1,15037.35,15037.35,11083.62,1353.66,68.69,10%,4007,Uttarakhand,2531.38,2143.87,Credit Card,Friday,September,Q3,Low-Value,Offline,1.05
211573,30-09-2023,Beauty,Haircare,5,47936.37,239681.85,176988.36,19751.56,1762.53,10%,5671,Madhya Pradesh,41179.4,13429.28,UPI,Saturday,September,Q3,Mid-Value,Online,4.28
499320,08-04-2023,Beauty,Skincare,5,40390.69,201953.45,161014.98,12620.31,1881.65,15%,4218,Maharastra,26436.51,10657.33,Credit Card,Saturday,April,Q2,Mid-Value,Online,2.97
459952,23-07-2023,Fashion,Accessories,5,17054.88,85274.4,53824.9,5822.48,1482.83,No Discount,6905,Uttarakhand,24144.19,5473.44,Debit Card,Sunday,July,Q3,Mid-Value,Online,1.65
660468,17-08-2023,Electronics,TVs,2,9036.58,18073.16,12859.94,1551.47,240.72,15%,2360,Uttarakhand,3421.03,1631.51,Credit Card,Thursday,August,Q3,High-Value,Offline,2
328086,22-03-2023,Home & Kitchen,Cookware,5,47934.83,239674.15,172507.27,21074.03,751.61,15%,2950,Gujrat,45341.24,28074.59,UPI,Wednesday,March,Q1,High-Value,Online,4.81
972214,12-09-2023,Home & Kitchen,Appliances,4,39225.34,156901.36,120372.08,14195.28,1454.11,No Discount,6544,Maharastra,20879.89,22255.1,Cash,Tuesday,September,Q3,Low-Value,Offline,1.33
839108,09-11-2023,Electronics,Mobiles,5,45295.63,226478.15,166490.09,22117.29,775.27,No Discount,5205,Madhya Pradesh,37095.5,24183.3,Cash,Thursday,November,Q4,Low-Value,Offline,2.14
